tag,conteudo,saida

DESEMBARGADOR, DESA  MARIA DAS GRACAS MORAIS GUEDES   COTA DA SESSAO NO DIA 03 04 2018   ADIADO  PARA SESSAO NO DIA 10 04 2018  FACE A SUSPEICAO DO RELATOR  O EXMO  DR  EDUARDO JOSE DE CARVALHO SOARES  O PROCESSO CONTINUARA EM PAUTA  AGUARDANDO O RETORNO DA EXMA  DESA  MARIA DAS GRACAS MORAIS GUEDES   RELATORA  EXMA  SRA  DESA  MARIA DAS GRACAS MORAIS GUEDES ,1

DESEMBARGADOR, DES  SAULO HENRIQUES DE SA E BENEVIDES AGUARDA   FEZ SUSTENTACAO ORAL  PELA AGRAVA  DA  O DR  MARCOS ANTONIO CHAVES NETO  COTA DA SESSAO NO DIA 05 12 2017   A EXMA  DESA  MARIA DAS GRACAS MORAIS GUEDES  AUTORA DO PEDIDO DE VISTA  ESGOTARA O PRAZO REGIMEN  TAL   COTA DA SESSAO NO DIA 12 12 2017   ADIADO  PARA SESSAO NO DIA 19 12 2017  FACE AUSEN  CIA JUSTIFICADA DA EXMA  DESA  MARIA DAS GRACAS MORAIS GUEDES  POR MOTIVOS DE SAUDE   COTA DA SESSAO NO DIA 19 12 2017   ADIADO  PARA SESSAO NO DIA 23 01 2018  POR INDICACAO DA AUTORA DO PEDIDO DE VISTA  A EXMA  DESA  MARIA DAS GRACAS MORAIS GUEDES   COTA DA SESSAO NO DIA 23 01 2018   REJEITADA A PRELIMINAR  UNANIME  NO MERITO  APOS VOTO DO RELATOR QUE DAVA PROVIMENTO AO AGRAVO DE INSTRUMENTO  EM HARMONIA COM O DOUTO PARECER MINISTERIAL E APLICANDO O EFEITO TRANSLATIVO PARA EXTINGUIR A ACAO PRINCIPAL NO 1  GRAU  E POSTERIOR VOTO DA EXMA  DESA  MARIA DAS GRACAS MORAIS GUEDES  PELA INTIMACAO DAS PARTES PARA MANIFESTAREM SE APENAS SOBRE A COISA JULGADA E  APOS ISSO  QUE SEJA POSTO O FEITO A NOVO JULGAMENTO  PEDIU VISTA  O EXMO  DESEMBARGADOR SAULO HENRIQUES DE SA E BENEVIDES  NA FORMA REGIMENTAL  O RELATOR MANTEVE O SEU VOTO ORIGINARIO  DETERMINANDO  QUE SEJA COMUNICADA A JUIZA DA 2  V ARA DA FAZENDA PUBLICA DA COMARCA DA CAPITAL  QUE O PRESENTE AGRAVO DE INSTRUMENTO AINDA SE ENCONTRA EM JULGAMENTO   COTA DA SESSAO NO DIA 30 01 2018   ADIADO  PARA SESSAO NO DIA 20 02 2018  FACE AUSENCIA JUSTIFICADA DO EXMO  DES  SAULO HENRIQUES DE SA E BENEVIDES   COTA DA SESSAO NO DIA 20 02 2018   OFICIE SE O EXMO  DES  SAULO HENRIQUES DE SA E BENEVIDES  AUTOR DO PEDIDO DE VISTA  QUE ESTA EM GOZO DE SUAS FERIAS  PARA INFORMAR SE E POSSIVEL DAR CONTINUIDADE AO JULGAMENTO DESTE PROCESSO E QUAL DATA DE SUA PREFERENCIA PARA COMPARECIMENTO EM SESSAO  TENDO EM VISTA QUE  SE TRATA DE UM AGRAVO DE INSTRUMENTO COM PEDIDO DE LIMINAR   COTA DA SESSAO NO DIA 27 02 2018   ADIADO  PARA SESSAO NO DIA 06 03 2018  POR AUSENCIA JUSTIFICADA DO EXMO  DES  SAULO HENRIQUES DE SA E BENEVIDES  AUTOR DO PEDIDO DE VISTA   COTA DA SESSAO NO DIA 06 03 2018   ADIADO  PARA SESSAO DO DIA 13 06 2018  FACE AUSENCIA JUSTIFICADA DO EXMO DES  SAULO HENRIQUES DE SA E BENEVIDES  AUTOR DO PEDIDO DE VISTA   COTA DA SESSAO NO DIA 13 03 2018   ADIADO  PARA SESSAO NO DIA 20 03 2018  FACE AUSENCIA JUSTIFICADA DO EXMO  DES  SAULO HENRIQUES DE SA E BENEVIDES  AUTOR DO PEDIDO DE VISTA   COTA DA SESSAO NO DIA 20 03 2018   ADIADO  PARA SESSAO NO DIA 27 03 2018  FACE AUSENCIA JUSTIFICADA DO EXMO  DES  SAULO HENRIQUES DE SA E BENEVIDES  AUTOR DO PEDIDO DE VISTA   COTA DA SESSAO NO DIA 27 03 2018   ADIADO  PARA SESSAO NO DIA 03 04 2018  FACE AUSENCIA JUSTIFICADA DO RELATOR  O EXMO  DR  MARCOS CAVALCANTI DE ALBUQUERQUE   COTA DA SESSAO NO DIA 03 04 2018   ADIADO  PARA SESSAO NO DIA 10 04 2018  FACE AUSENCIA JUSTIFICADA DO RELATOR  O EXMO  DR  MARCOS CAVALCANTI DE ALBUQUERQUE   Nada mais ocorrendo  foi encerrada a sessao  as 15 30hs  da qual foi lavrada a presente Ata  Des  Saulo Henriques de Sa e Benevides  Presidente   Dr  Rodrigo Masques da Nobrega   Promotor de Justica convo  cado   Raissa Maia de Medeiros  Assessora da 3  Camara Civel   ATAS DE JULAGAMENTO DA CAMARA ESPECIALIZADA CRIMINAL ATA DA 11   DECIMA PRIMEIRA  SESSAO ORDINARIA DA COLENDA CAMARA CRIMINAL DO EGREGIO TRIBUNAL DE JUSTICA DO ESTADO DA PARAIBA   Realizada ao primeiro  1   dia do mes de marco do ano de dois mil e dezoito  na Sala de Sessoes da Camara Criminal  Des  Manoel Taigy de Queiroz Mello Filho   localizada no primeiro andar do Anexo Administrativo do Tribunal de Justica do Estado da Paraiba  Desembar  gador Archimedes Souto Maior   Na Presidencia  o Excelentissimo Senhor Desembargador Carlos Martins Beltrao Filho  Presentes os Excelentissimos Senhores Desembargadores Joao Benedito da Silva  Marcio Murilo da Cunha Ramos  Arnobio Alves Teodosio  Marcos William de Oliveira  Juiz convocado ate o preenchi  mento da vaga de Desembargador  e Joao Batista Barbosa  Juiz convocado  com jurisdicao limitada  para substituir o Exmo  Sr  Des  Joao Benedito da Silva   Presente a sessao a Excelentissima Senhora Maria Lurdelia Diniz de Albuquerque Melo  Procuradora de Justica  Secretariando os trabalhos  a Bel   Werana Moreno Luna Ramalho  Assessora da Camara Criminal  No horario regimental  o Excelentissimo Senhor Desembarga  dor Presidente submeteu a apreciacao do Augusto Colegiado os processos constantes na pauta de julgamento a seguir discriminados  PROCESSOS ELETRONICOS   PJE,1

DESEMBARGADOR, Des  Arnobio Alves Teodosio   Cota da Sessao do dia 08 02 2018   O autor do pedido de vista esgotara o prazo regimental   Cota da Sessao do dia 15 02 2018   O autor do pedido de vista esgotara o prazo regimental   Cota da Sessao do dia 20 02 2018   O autor do pedido de vista esgotara o prazo regimental   Cota da Sessao do dia 22 02 2018   Adiado  em face da ausencia justificada do revisor  para a proxima sessao   Cota   Adiado  em face da ausencia justificada do revisor  para a proxima sessao  ,1

DESEMBARGADOR, Des  Arnobio Alves Teodosio   Cota da Sessao do dia 08 02 2018   O autor do pedido de vista esgotara o prazo regimental   Cota da Sessao do dia 15 02 2018   O autor do pedido de vista esgotara o prazo regimental   Cota da Sessao do dia 20 02 2018   O autor do pedido de vista esgotara o prazo regimental   Cota da Sessao do dia 22 02 2018   Adiado  em face da ausencia justificada do revisor  para a proxima sessao   Cota da Sessao do dia 27 02 2018   Adiado  em face do adiantado da hora  para a proxima sessao   Cota da Sessao do dia 01 03 2018   Adiado  em face da ausencia justificada do revisor  para a proxima sessao   Julgado   Deu se provimento parcial ao apelo para reduzir a pena para 09 anos de reclusao  no regime fechado  por maioria  em harmonia com o parecer  contra o voto do revisor  Tercio Chaves de Moura  que absolvia o reu e lancara declaracao de voto vencido  Expeca se Mandado de Prisao  apos o decurso do prazo de Embargos Infringentes e de Declaracao  sem manifestacao  ,1

DESEMBARGADOR, DES  ARNOBIO ALVES TEODOSIO  Apelante  representante do Ministerio Publico  Apelado  JORGE DOS SANTOS FELIX  Defensora Publica  Laura Neuma Camara Bonfim Sales   Julgado   Negou se provimento ao apelo  nos termos do voto do relator  em desarmonia com o parecer  Unanime  ,1

DESEMBARGADOR, Des  Joao Benedito da Silva RESTITUICAO DE COISAS APREENDIDAS N  0000649 44 2018 815 0000  RELATOR  Des  Joao Benedito da Silva  REQUERENTE  Departamento de Policia Federal  REQUERIDO  Justica Publica  Vistos etc  Pois bem  O pedido de restituicao do veiculo VW AMAROC  placas PFR 6360  resta prejudicado  pois  conforme informa o causidico do investigado Francisco Rogerio Santiago Mendonca  na peticao de suspensao de medida cautelar acostada aos autos de n  0000460 66 2018 815 0000  cuja copia segue em anexo  referido bem foi devolvido pela autoridade policial  Em sequencia  nao conheco o pleito de Francisco Rogerio Santiago Mendonca  relativo a restituicao de parte de seu salario e proventos de sua esposa  tendo em vista a ausencia de elementos comprobatorios indispensaveis a analise do referido pedido  Por fim  a apreciacao da representacao do Depar  tamento de Policia Federal sera realizada apos parecer da douta Procuradoria Geral de Justica  Em consequen  cia  remetam se os presentes autos a Douta Procuradoria Geral de Justica  Publique se  Intimem se  Dr  Marcos William de Oliveira REPRESENTACAO CRIMINAL NOTICIA CRIME N  0000529 98 2018 815 0000  ORIGEM  Competencia Originaria do TJPB  RELATOR  Juiz Marcos William de Oliveira  convocado para compor a Camara Criminal ate o preenchi  mento da vaga de Desembargador  REPRESENTANTES NOTICIANTES  Anita Vilar Neta Farias e outros  ADVO  GADOS  Francisco de Assis Alves Junior  OAB PB 8 072  e Florencio Teixeira Bastos Bisneto  OAB PB 15 851   NOTICIADO  Jurandi Gouveia de Farias  Prefeito do Municipio de Taperoa PB  PROCEDIMENTO INVESTIGATO  RIO CRIMINAL  PLEITO DE ARQUIVAMENTO FORMULADO PELO MINISTERIO PUBLICO  IMPOSSIBILIDADE DE OBJECAO POR PARTE DESTA CORTE DE JUSTICA  PRECEDENTES DO STF E STJ  PEDIDO ACOLHIDO  1  Segundo pacifica jurisprudencia pretoriana  o pedido de arquivamento de inquerito ou de procedimento investi  gatorio criminal  formulado pelo Ministerio Publico  deve ser deferido nos termos em que solicitado  nao cabendo a esta Corte de Justica suscitar qualquer objecao a esse pleito  2  Procedimento investigatorio criminal arquivado  DECISAO  Vistos etc  Diante do exposto  nos moldes do art  3   I  da Lei 8 038 90 c c o art  222  I  do RITJPB  determino o arquivamento do presente feito  Publique se  Intimem se  Cumpra se ,1

DESEMBARGADOR, Des  Joao Alves da Silva  DJPB 15 10 2013  Pag  13     No que diz respeito a capitalizacao de juros  a MP n  1 963 17 2000  reeditada sob o n  2 170 30 2001  passou a admiti la nos contratos firmados posteriormente a sua vigencia  desde que haja expressa previsao contratual    A jurisprudencia do Superior Tribunal de Justica considerou dotada de clareza e precisao para se aferir a pactuacao expressa da capitalizacao dos juros  a exposicao numerica  no instrumento contratual  da taxa anual superior ao duodecuplo da taxa mensal  situacao verificada no instrumento contratual em debate    Nao ha que se falar em ilegalidade de incidencia da comissao de permanencia  se nao consta no ajuste firmado entre as partes  previsao expressa do referido encargo  e nem a parte promovente demonstrou adequadamente eventual cobranca    Incabivel a restituicao dos valores  pois inexistente cobranca indevida por parte da instituicao financeira  VISTOS  relatados e discutidos os presentes autos  ACORDA a Quarta Camara Civel do Tribunal de Justica da Paraiba  por unanimidade  rejeitar a preliminar  no merito  desprover o recurso ,1

DESEMBARGADOR, Des  Arnobio Alves Teodosio   Recorrente  VALDERI FRANCISCO DE SANTANA  Adv   Jose Evandro Alves da Trindade  OAB PB n  18 318   Recorrida  Justica Publica ,1

DESEMBARGADOR, Des  Arnobio Alves Teodosio   REVISOR  EXMO  SR  JUIZ MARCOS WILLIAM DE OLIVEIRA  convocado ate o preenchimento da vaga de Desembargador   Apelante  NATANAEL VIEIRA NUNES  Adv   Rinaldo Cirilo Costa  OAB PB n  18 349   Apelada  Justica Publica ,1

DESEMBARGADOR, Des  Arnobio Alves Teodosio   REVISOR  EXMO  SR  JUIZ MARCOS WILLIAM DE OLIVEIRA  convocado ate o preenchimento da vaga de Desembargador   Apelante  GILBERTO MUNIZ DANTAS  Advs   Johnson Goncal  ves de Abrantes  OAB PB n  1 663  Danilo Sarmento Rocha Medeiros  OAB PB n  17 586 e outros   Apelada  Justica Publica ,1

DESEMBARGADOR, Des  Arnobio Alves Teodosio   REVISOR  EXMO  SR  JUIZ MARCOS WILLIAM DE OLIVEIRA  convocado ate o preenchimento da vaga de Desembargador   Apelante  GILMAR CARLOS ALVES DE LIMA  Adv   Manoel Pereira Diniz Neto  OAB PB n  12 665   Apelada  Justica Publica ,1

DESEMBARGADOR, DES  SAULO HENRIQUES DE SA E BENEVIDES QUE JULGAVA PROCEDENTE O PEDIDO PARA DES  CONSTITUIR A DECISAO QUE CONSIDEROU A APELACAO INTEMPESTIVA EM SEDE DE JUIZO REINCI  DENTE  E EM SEDE DE JUIZO RESCISORIO  JULGAVA PARCIALMENTE PROCEDENTE O PEDIDO  SENDO ACOMPANHADO DO JUIZ MARCOS WILLIAM DE OLIVEIRA  CONVOCADO PARA SUBSTITUIR O DESEMBARGADOR ROMERO MARCELO DA FONSECA OLIVEIRA  E O DES  JOAO ALVES DA SILVA  PEDIU VISTA O JUIZ RICARDO VITAL DE ALMEIDA  CONVOCADO PARA SUBSTITUIR A DES   MARIA DAS GRACAS MORAIS GUEDES   ADIOU SE O JULGAMENTO PARA A SESSAO SEGUINTE  COM A CON  VOCACAO DO DR  RICARDO VITAL DE ALMEIDA  AUTOR DO PEDIDO DE VISTA E O JUIZ MARCOS WILLIAM DE OLIVEIRA  OS DESEMBARGADORES FREDERICO MARTINHO DA NOBREGA COUTINHO E MARCOS CAVALCANTI DE ALBUQUERQUE AGUARDAM O VOTO DO AUTOR DO PEDIDO DE VISTA   COTA DA SESSAO NO DIA 25 10 2017   ADIADO PARA SESSAO SEGUINTE POR INDICACAO DO AUTOR DO PEDIDO DE VISTA   COTA DA SESSAO NO DIA 08 11 17   ADIADO  PARA A PROXIMA SESSAO  FACE AUSENCIA JUSTIFICADA DOS EXCELENTISSIMOS DESEMBARGADORES MARIA DAS GRACAS MO  RAIS GUEDES  JOAO ALVES DA SILVA E FREDERICO MARTINHO DA NOBREGA COUTINHO  NAO HAVENDO QUORUM SUFICIENTE PARA REALIZACAO DA MESMA   COTA DA SESSAO NO DIA 22 11 17   ADIADO PARA A PROXIMA SESSAO POR FALTA DE QUORUM   COTA DA SESSAO NO DIA 06 12 17   ADIADO PARA PROXIMA SESSAO  FACE AUSENCIA JUSTIFICADA DO DESEMBARGADOR FREDERICO MARTINHO DA NOBREGA COUTINHO QUE ENCONTRA SE EM GOZO DE FERIAS  DIVERGIU O DESEM  BARGADOR MARCOS CAVALCANTI DE ALBUQUERQUE QUE ENTENDIA NECESSARIA APENAS A PRE  SENCA DO RELATOR   COTA DA SESSAO NO DIA 21 02 18   ADIADO PARA PROXIMA SESSAO  FACE AUSENCIA JUSTIFICADA DO RELATOR QUE ENCONTRA SE EM GOZO DE FERIAS  COTA DA SESSAO NO DIA 07 03 18   ADIADO PARA PROXIMA SESSAO  FACE AUSENCIA JUSTIFICADA DO RELATOR QUE ENCONTRA SE EM GOZO DE FERIAS   02  RELATORA  EXM  SR   DES   MARIA DAS GRACAS MORAIS GUEDES  RECLAMACAO N  0000509  78 2016 815 0000  RECLAMANTE  Telemar Norte Leste S A   Adv   Wilson Sales Belchior OAB PB n  17 314 A   RECLAMADA  Turma Recursal da Quarta Regiao   Sousa  INTERESSADA  Simone Formiga Albuquerque  COTA DA SESSAO NO DIA 27 10 2017   ADIADO PARA PROXIMA SESSAO POR INDICACAO DA RELATORA   COTA DA SESSAO NO DIA 11 10 2017   ADIADO PARA SESSAO SEGUINTE POR INDICACAO DA RELATORA   COTA DA SESSAO NO DIA 25 10 2017   APOS O VOTO DA RELATORA SUSCITANDO EM QUESTAO DE ORDEM  E DE OFICIO  O INCIDENTE DE INCONSTITUCIONALIDADE  PEDIU VISTA ANTECIPADA O EXMO  DES  FREDERICO MARTINHO DA NOBREGA COUTINHO  OS DEMAIS AGUARDAM   COTA DA SESSAO NO DIA 08 11 17   ADIADO  PARA A PROXIMA SESSAO  FACE AUSENCIA JUSTIFICADA DOS EXCELENTISSIMOS DESEMBARGADORES MARIA DAS GRACAS MORAIS GUEDES  JOAO ALVES DA SILVA E FREDERICO MARTINHO DA NOBREGA COUTINHO  NAO HAVENDO QUORUM SUFICIENTE PARA REALIZACAO DA MESMA  COTA DA SESSAO NO DIA 22 11 17   ADIADO PARA PROXIMA SESSAO FACE AUSENCIA JUSTI  FICADA DA RELATORA   COTA DA SESSAO NO DIA 06 12 17   ADIADO PARA PROXIMA SESSAO  FACE AUSENCIA JUSTIFICADA DO AUTOR DO PEDIDO DE VISTA QUE ENCONTRA SE EM GOZO DE FERIAS   COTA DA SESSAO NO DIA 21 02 18   ADIADO PARA PROXIMA SESSAO  FACE O ADIANTAR DA HORA   COTA DA SESSAO NO DIA 07 03 18   ADIADO PARA PROXIMA SESSAO  FACE AUSENCIA JUSTIFICADA DO AUTOR DO PEDIDO DE VISTA   03 ,1

DESEMBARGADOR, Dr a   Tercio Chaves de Moura APELACAO   REEXAME NECESSARIO N  0001920 47 2015 81 5 0371  ORIGEM  GAB  DO DES  RELATOR  RELATOR Dr a   Tercio Chaves de Moura  em substituicao a o  Desa  Maria de Fatima Mo  raes Bezerra Cavalcanti  APELANTE  Estado da Paraiba rep p seu Procurador  Ricardo Sergio Freire de Lucena E Juizo da 4a Vara da Comarca de Sousa  APELADO  Maria Gorete da Silva  ADVOGADO  Evandro Elvidio de Sousa  APELACAO CIVEL E REMESSA NECESSARIA   ACAO DE COBRANCA   VINCULO DEMONSTRADO   NULIDADE DA CONTRATACAO POR AUSENCIA DE APROVACAO EM CONCURSO PUBLICO   PRECEDENTE DO STF JULGADO SOB A SISTEMATICA DA REPERCUSSAO GERAL   RE 705 140 RS   DIREITO AOS DEPOSITOS DE FGTS  OBSERVADO O PERIODO TRABALHADO E NAO PRESCRITO   CONSECTARIOS LEGAIS   RE 870 947   ART  932  IV   b  E ART  932  V   b   DO CPC 15   DESPROVIMENTO DA APELACAO E PROVIMENTO PARCIAL DA REMESSA NECESSARIA    E nula a admissao de servidor sem a previa aprovacao em concurso publico para funcao cujo exercicio se prolongou ao longo de anos  descaracterizando justi  cativa de excepcional interesse publico  art  37  IX da CF    Con  soante orientacao proclamada pelo STF em sede de repercussao geral  RE 705 140 RS   a contratacao declarada nula nao gera quaisquer efeitos juridicos  a nao ser o pagamento do saldo de salarios  verba que nao foi objeto do recurso  pelo periodo laborado e dos valores correspondentes aos depositos de FGTS    Nas condenacoes impostas a Fazenda Publica  em se tratando de materia nao tributaria  os juros de mora correrao  a partir da citacao  com indices previstos no art  1  F da Lei n  9 494 97  observando se as suas alteracoes pela MP 2 180 35  de 24 08 2001 e pela Lei n  11 960  de 30 6 2009   No que pertine a correcao monetaria  a contar de cada parcela devida  pelo Indice de Precos ao Consumidor Amplo Especial  IPCA E  ao tempo do efetivo pagamento  em razao da decisao do STF no RE 870 947  Negar provimento ao apelo e dar provimento parcial a remessa o  cial ,1

DESEMBARGADOR, Des  Joao Benedito da Silva PEDIDO DE BUSCA E APREENSAO CRIMINAL N  0000460 66 2018 815 0000  ORIGEM  GAB  DO DES  RELATOR  RELATOR  Des  Joao Benedito da Silva  REQUERENTE  Departamento de Policia Federal E O Ministerio Publico do Estado da Paraiba  ACUSADO  Wellington Viana Franca  Jacqueline Monteiro Franca  Lucio Jose do Nascimento Araujo E Marcos Antonio da Silva Santos  ADVOGADO  Sheyner Yasbeck Asfora  ADVOGA  DO  Iarley Jose Dutra Maia e ADVOGADO  Arthur Bernardo Cordeiro  Vistos etc  De  ro o pedido para converter a prisao preventiva  decretada em desfavor de Leila Maria Viana do Amaral  em prisao domiciliar associada as medidas cautelares supramencionadas  ante a necessidade de se preservar a investigacao policial  preservar a e  cacia da prisao domiciliar e inibir qualquer reiteracao delitiva  o que faco com fulcro no artigo 282  incisos I e II  1  do CPP c c art  318  V c c art  319  III do CPP  Des  Joao Alves da Silva,1

DESEMBARGADOR, Des  Saulo Henriques de Sa Benevides ARRESTO N  0757662 43 2007 815 0000  ORIGEM  GAB  DO DES  RELATOR  RELATOR  Des  Saulo Henri  ques de Sa Benevides  REQUERENTE  Arimarcel Padilha de Castro   ADVOGADO  Arimarcel Padilha de Castro  adv   Tomaz Times Oab pe N  15 199 E Alexandre Soares de Melo Oab pb N  11 512   REQUERIDO  Maria Elza Rodrigues   ADVOGADO  Caius Marcellus de Lacerda E Thiago Xavier de Andrade    ACAO CAUTELAR INCI  DENTAL  IMISSAO NA POSSE DE BEM IMOVEL  PERECIMENTO DO BEM  LIMINAR DEFERIDA  EXTINCAO DA ACAO RESCISORIA SEM RESOLUCAO DE MERITO  PERDA DO OBJETO SUPERVENIENTE  MEDIDA CAUTELAR PREJUDICADA  — ACAO CAUTELAR  Julgado o recurso ordinario da requerente na acao principal da qual essa medida cautelar e incidental  mostra se totalmente prejudicado o pedido  ante a perda superveniente do objeto  Processo extinto  sem julgamento do merito   TRT 3  R   CauInom 0011137 48 2015 5 03 0000  Rel  Des  Jose Nilton Ferreira Pandelot  DJEMG 13 05 2016  Vistos etc    Acorda a Segunda Secao Especializada Civel do Colendo Tribunal de Justica do Estado da Paraiba  a unanimidade  em julgar extinta a medida cautelar sem resolucao de merito ,1

DESEMBARGADOR, Des Carlos Martins Beltrao Filho 2018070958 Desembargador Brasilia 15 a 17 04 2018 Participar de reuniao junto ao Grupo de Monitoramento do Sistema Carcerario GMF acompanhando o Presidente do TJPB Natan Figueiredo Oliveira 2018064727 Juiz de Direito Pombal 13  20 e 27 03 2018 Em Substituicao Barbara Bortoluzzi Emmerich 2018065182 Juiza de Direito Joao Pessoa 23 03 2018 Realizar atividades referentes a Meta 06 do CNJ Barbara Bortoluzzi Emmerich 2018065199 Juiza de Direito Alagoinha 21  22  27 e 28 03 2018 Em Substituicao Ana Flavia Jordao Ramos Fornazari 2018043431 Juiza de Direito Joao Pessoa 21 a 23 02 2018 Participar do Curso  Justica Juvenil e Socioeducativa  promovido pela ESMA   Anderley Ferreira Marques 2018063236 Juiz de Direito Cacimba de Dentro 26 03 2018 Em substituicao Alexandre Jose Goncalves Trineto 2018064719 Juiz de Direito Joao Pessoa 18 12 2017 27 02 e 15 03 2018 Resolver assuntos administrativos Mathews Francisco R  de S  do Amaral 2018065641 Juiz de Direito Campina Grande 22 e 23 03 2018 Participar do Curso  Direito da Infancia e Juventude  promovido pela ESMA   Fabricio Meira Macedo 2018066066 Juiz de Direito Monteiro 27 a 28 03 2018 Em substituicao   Philippe Guimaraes Padilha Vilar 2018063935 Juiz de Direito Prata 19 a 20 03 2018 Em substituicao   Philippe Guimaraes Padilha Vilar 2018063927 Juiz de Direito Prata 26 a 27 03 2018 Em substituicao Gabinete da Presidencia do Tribunal de Justica do Estado da Paraiba  em Joao Pessoa  11 de abril de 2018  JOAS DE BRITO PEREIRA FILHO   Presidente,1

DESEMBARGADOR, Desembargador Joas de Brito Pereira Filho Presidente do Tribunal de Justica da Paraiba,1

DESEMBARGADOR, Des  Saulo Henriques de Sa e Benevides  requerendo a alteracao do periodo de ferias  deferido para 02 de julho a 05 de agosto de 2018  passando a ser de 16 de julho a 19 de agosto de 2018  incluidos 05  cinco  dias de compensacao do Plantao Judiciario  bem assim a indicacao de Juiz de Direito para substitui lo na Egregia Corte de Justica e demais orgaos fracionarios  no referido periodo  DECISAO   DEFERIDA A ALTERACAO DO PERIODO DE FERIAS PARA 16 DE JULHO A 19 DE AGOSTO DO CORRENTE ANO E INDICADO O MAGISTRADO WOLFRAM DA CUNHA RAMOS  PELO CRITERIO DE ANTIGUIDADE  UNANIME   Nada mais ocorrendo  foi encerrada a sessao as 12h55min  da qual foi lavrada a presente Ata  Des  Joas de Brito Pereira Filho   PRESIDENTE  Marcio Roberto Soares Ferreira Junior   DIRETOR ESPECIAL ,1

DESEMBARGADOR, Des  Luiz Silvio Ramalho Junior APELACAO   REEXAME NECESSARIO N  0025333 78 2010 815 001 1  RELATOR  Des  Luiz Silvio Ramalho Junior  APELANTE  Pbprev paraiba Previdencia   Procurador  Emanuella Maria de Almeida Medeiros E Estado da Paraiba   Procurador  Flavio Luiz Avelar Domingues Filho  APELADO  Alyne dos Santos Rodrigues  ADVOGA  DO  Samuel Lima Silva  oab pb 13 084   TRIBUTARIO E PROCESSUAL CIVIL  Apelacao civel e remessa necessaria  Repeticao de indebito  Policial Militar  Desconto previdenciario incidente sobre terco de ferias  Verba de natureza indenizatoria  Exclusao da base de calculo da contribuicao previdenciaria por expressa disposicao do art  13  3o  da Lei n  7 517 03  com a redacao conferida pela Lei n  9 939 12  que trata sobre o Regime Proprio de Previdencia do Estado da Paraiba  c c art  4o  1o  da Lei Federal n  10 887 04  Apelacao parcialmente provida  apenas para limitar ate o exercicio de 2009 a restituicao das contribuicoes previdenciarias incidentes sobre o Adicional de Ferias   O terco de ferias  e verba de natureza indenizatoria e  nesta condicao  nao compoem a base de calculo da contribuicao previdenciaria  conforme expressamente disposto no art  13  3o  da Lei n  7 517 03  com a redacao conferida pela Lei n  9 939 12  que trata sobre o Regime Proprio de Previdencia do Estado da Paraiba  c c art  4o  1o  da Lei Federal n  10 887 04   Conforme restou provado  a contribuicao previdenciaria incidente sobre o Adicional de Ferias foi feita ate o exercicio de 2010  a partir de quando deixou de ser tributada  de modo que a repeticao de indebito tributario deve ser feita ate aquele ano  respeitada a prescricao quinquenal   Sumula 48  O Estado da Paraiba e os Municipios  conforme o caso  e as autarquias responsaveis pelo gerenciamento do Regime Proprio de Previdencia  tem legitimidade passiva quanto a obriga  cao de restituicao de contribuicao previdenciaria recolhida por servidor publico ativo ou inativo e por pensionista   Apelo provido parcialmente  ACORDA a 2a Camara Civel do Tribunal de Justica da Paraiba  a unanimidade  em negar provimento ao recurso e dar provimento parcia a remessa necessaria  nos termos do voto do Relator ,1

DESEMBARGADOR, DES  ROMERO MARCELO DA FONSECA OLIVEIRA,0

DESEMBARGADOR, Des  Abraham Lincoln da Cunha Ramos EMBARGOS DE DECLARACAO N  0001756 64 2013 815 0141  ORIGEM  CATOLE DO ROCHA   1A  VARA  RELATOR  Des  Abraham Lincoln da Cunha Ramos  EMBARGANTE  Municipio de Brejo dos Santos Pb  ADVO  GADO  Evaldo Solano de Andrade Filho  oab pb 4350 a   EMBARGADO  Josilene Guedes de Oliveira  ADVOGA  DO  Bartolomeu Ferreira da Silva  oab pb 14 412   PROCESSUAL CIVIL   Embargos de declaracao   Prazo recursal   Inobservancia   Interposicao a destempo   Juizo de admissibilidade negativo   Intempestividade   Aplicacao do art  932  III   caput   do CPC   Nao conhecimento    A interposicao de embargos de declaracao alem do intersticio recursal de 05  cinco  dias impede o seu conhecimento  o que ocasiona a falta do pressuposto legal da tempestividade    Nos moldes do que dispoe o art  932  III  do CPC  nao se conhece o recurso manifestamente inadmissivel  assim entendido aquele interposto fora do prazo recursal estabelecido pela lei  Vistos etc  Por tais razoes  em face da flagrante intempestividade do recurso apelatorio  com fulcro no art  932  III  do CPC 2015  nao conheco dos embargos de declaracao  Desa  Maria de Fatima Moraes Bezerra Cavalcanti,1

DESEMBARGADOR, Des  Luiz Silvio Ramalho Junior APELACAO   REEXAME NECESSARIO N  0039648 24 201 1 815 2001  RELATOR  Des  Luiz Silvio Ramalho Junior  APELANTE  Wladmir Rubis Costa E Pbprev ¿ Paraiba Previdencia  ADVOGADO  Jose Elder Valenca Sena  oab pb 159 952 a  e ADVOGADO  Euclides Dias de Sa Filho  oab pb 6 126   APELADO  Os Mesmos  Ante o exposto  com amparo no art  932  I1  do CPC  torno sem efeito a decisao de fs  128 129 e  em atencao ao art  102 c c p  unico3 do art  932  ambos do CPC  determino a intimacao do primeiro apelante  Wladimir Rubis Costa  para que tome previa ciencia da possivel intempestividade e  no prazo improrrogavel de 05  cinco  dias  requeira o que entender de direito  Dr a   Joao Batista Barbosa,1

