tag,conteudo,saida

TIPODEPROCESSO, INTIMACAO AS PARTES EXCECAO DE IMPEDIMENTO   PROCESSO N  0000337 05 2017 815 0000  excipientes  waldenicia Martins de Oliveira e Outros  Excepto  Des  Jose Ricardo Porto  Intimacao ao advogado HILTON SOUTO MAIOR NETO  OAB PB N  13 533 B   para  no prazo de 05  cinco  dias  na condicao de patrono dos excipientes  produzir as provas documentais que entender de direito  Gerencia de Processamento do Tribunal de Justica do Estado da Paraiba  Joao Pessoa  23 de abril de 2018  AGRAVO INTERNO EM EXCECAO DE IMPEDIMENTO   PROCESSO N  0000870 95 2016 815 0000  Agravan  tes  Maria do Nascimento e Outros  Agravado 01  Jose Ricardo Porto  Agravado 02  Federal Seguros S A  Intimacao ao advogado HILTON SOUTO MAIOR NETO  OAB PB N  13 533 B   para  no prazo de 05  cinco  dias  na condicao de patrono dos agravantes  produzir as provas documentais que entender de direito  Gerencia de Processamento do Tribunal de Justica do Estado da Paraiba  Joao Pessoa  23 de abril de 2018  EXCECAO DE IMPEDIMENTO   PROCESSO N  0000336 20 2017 815 0000  Excipientes  Maria Jose de Figuei  roa e Outros  Excepto  Des  Jose Ricardo Porto  Intimacao ao advogado HILTON SOUTO MAIOR NETO  OAB  PB N  13 533 B   para  no prazo de 05  cinco  dias  na condicao de patrono dos excipientes  produzir as provas documentais que entender de direito  Gerencia de Processamento do Tribunal de Justica do Estado da Paraiba  Joao Pessoa  23 de abril de 2018  Agravo Interno em Excecao de Impedimento   Processo n  0001081 34 2016 815 0000  Agravantes  Daniel Ferreira da Silva e Outros  Agravado 01  Jose Ricardo Porto  Agravado 02  Federal Seguros S A  Intimacao ao advogado HILTON SOUTO MAIOR NETO  OAB PB N  13 533 B   para  no prazo de 05  cinco  dias  na condicao de patrono dos agravantes  produzir as provas documentais que entender de direito  Gerencia de Processamento do Tribunal de Justica do Estado da Paraiba  Joao Pessoa  23 de abril de 20 18  RECURSOS ESPECIAL E EXTRAORDINARIO NOS AUTOS DO MANDADO DE SEGURANCA n  0588456  21 2013 815 0000  Recorrente  PBPREV   Paraiba Previdencia  Recorrido  Gerlane de Lima Chaves  Intimacao as Belas  ANDREA HENRIQUE DE SOUSA E SILVA  OAB PB n  15 155  E ANA CRISTINA HENRIQUE DE SOUSA E SILVA  OAB PB n  15 729   a fim de  no prazo legal  na condicao de patronos do recorrido  apresentarem as contrarrazoes dos recursos em referencia  Diretoria Judiciaria do Tribunal de Justica do Estado da Paraiba ,1

TIPODEPROCESSO, DIA  04 DE JULHO DE 2018,0

TIPODEPROCESSO, DIA  05 DE JULHO DE 2018,0

TIPODEPROCESSO, Concessao de Ferias   2018093002 4779525 Abdoral Nogueira Fernandes 17 05 2018 15 06 2018 2017 2018   2018095090 4705513 Acacio Morais Leite 18 06 2018 17 07 2018 2017 2018   2018097143 4715900 Adjair Jose Maracaja 02 06 2018 01 07 2018 2017 2018   2018083533 4736435 Adriana Porfirio Lino dos Santos 02 07 2018 31 07 2018 2017 2018   2018094030 4771508 Ailson Melo de Moraes 01 07 2018 30 07 2018 2017 2018   2018099399 4690532 Alberto Bustorff Feodrippe Quintao 04 06 2018 03 07 2018 2017 2018   2018096853 4698835 Alberto Deglston Gomes Peixoto 25 06 2018 24 07 2018 2016 2017   2018092497 4721608 Alexsandra de Fatima Chaves 02 07 2018 31 07 2018 2016 2017   2018089799 4780159 Aline Cristina Vieira da Cunha 20 07 2018 18 08 2018 2017 2018   2018096974 4709870 Almir Pae Reis 16 07 2018 14 08 2018 2017 2018   2018088360 4741358 Amanda Priscilla Henriques Guerra 02 07 2018 31 07 2018 2016 2017   2018095889 4700147 Ana Suely Sena Freitas de Castro 12 07 2018 10 08 2018 2017 2018   2018102937 4748468 Anderson Cavalcante da Costa 11 06 2018 10 07 2018 2016 2017   2018092368 4757629 Andrea da Silva Nobrega 25 06 2018 24 07 2018 2016 2017   2018088222 4775007 Angelica Ramalho Cavalcanti 23 07 2018 21 08 2018 2016 2017   2018091275 4718739 Antonio Fernando da Silva 04 07 2018 02 08 2018 2017 2018   2018082877 4697472 Ariosvaldo Kubitschek P de Vasconcelos 02 07 2018 31 07 2018 2016 2017   2018088812 4719379 Auria Cristiane de Freitas Barros Duarte 11 06 2018 10 07 2018 2017 2018   2018093980 4705718 Benicio Jorge de Oliveira Dantas 02 07 2018 31 07 2018 2017 2018   2018091929 4689798 Carlos Alberto de Carvalho 11 06 2018 10 07 2018 2016 2017   2018050842 4727002 Carlos Cesar Fausto de Araujo 02 07 2018 31 07 2018 2017 2018   2018030340 4747411 Carolina Azevedo Almeida Vieira 02 07 2018 31 07 2018 2016 2017   2018084489 4748328 Cely Raquel Teodosio Rocha Carvalho 02 07 2018 31 07 2018 2016 2017   2018101641 4762711 Christiane Laisa Fragoso de Figueiredo 15 06 2018 14 07 2018 2016 2017   2018080148 4721144 Cicero Gomes de Oliveira Junior 02 07 2018 31 07 2018 2016 2017   2018095725 4735226 Claudia Antonia Araujo Alves dos Santos 02 07 2018 31 07 2018 2017 2018   2018101869 4733479 Claudio Alves de Ataide 01 07 2018 30 07 2018 2017 2018   2018091509 4762525 Claudio Araujo da Silva 02 07 2018 31 07 2018 2016 2017   2018102138 4690460 Cleide Soares do Nascimento 02 07 2018 31 07 2018 2017 2018   2018097080 4702816 Crisostomo Matias de Queiroz 03 07 2018 01 08 2018 2016 2017   2018095709 4721811 Cristiane Immisch Lacet Porto 02 07 2018 31 07 2018 2017 2018   2018081921 4775201 Cristianna Barbosa Soares Bousquet 05 07 2018 03 08 2018 2017 2018   2018103000 4763831 Damiao Franca de Andrade 01 06 2018 30 06 2018 2017 2018   2018022868 4723848 Danielle Maria de Paiva Guedes Quaresma 02 07 2018 31 07 2018 2017 2018   2018091937 4749120 Dayane Kelly Almeida Soares 01 06 2018 30 06 2018 2015 2016   2018054452 4690303 Debora B  Cavalcanti Albuquerque 18 07 2018 16 08 2018 2017 2018   2018101852 4703626 Deusdete Rufino de Carvalho 02 07 2018 31 07 2018 2015 2016   2018096931 1275381 Didier Almeida Mendonca 02 07 2018 31 07 2018 2015 2016   2018097444 4773101 Diego Coutinho Meireles 10 07 2018 08 08 2018 2015 2016   2018064237 4773136 Edmilson Lira de Sousa 02 07 2018 31 07 2018 2015 2016   2018102865 4706889 Edson Roque Brandao 02 07 2018 31 07 2018 2017 2018   2018093615 4756843 Eduardo Ferreira Targino da Silva 02 07 2018 31 07 2018 2017 2018   2018092745 4752988 Elian Vieira do Vale 01 07 2018 30 07 2018 2016 2017   2018100204 4700228 Eliane de Lourdes dos Santos Guedes Medeiros 02 07 2018 31 07 2018 2017 2018   2018089102 4774469 Elias Marques Ferreira Filho 09 07 2018 07 08 2018 2017 2018   2018074166 4720784 Elizabeth Lusier Oliveira Silva 02 07 2018 31 07 2018 2016 2017   2018097516 4759044 Elizandra Bezerra Dantas 17 07 2018 15 08 2018 2017 2018   2018099296 4774311 Evelaine Maria Mesquita Pedrosa 02 07 2018 31 07 2018 2017 2018   2018093133 4772466 Fabia Odlareg Moura Barbosa 14 05 2018 12 06 2018 2016 2017   2018102945 4702531 Fabio de Sousa Andrade 02 07 2018 31 07 2018 2017 2018   2018099190 4774027 Fabricio Oliveira de Araujo 25 06 2018 24 07 2018 2017 2018   2018081340 4775147 Felipe Beserra Guedes Quevedo 23 07 2018 21 08 2018 2017 2018   2018096915 4769708 Fernanda Huebra de Souza Leite 25 06 2018 24 07 2018 2017 2018   2018090676 4778901 Fernanda Sattva de Espindola Brandao 23 07 2018 21 08 2018 2017 2018   2018080017 4727487 Flavia Dantas Gomes de Figueiredo 02 07 2018 31 07 2018 2017 2018   2018086370 4763858 Flavio Bezerra da Silva 04 06 2018 03 07 2018 2017 2018   2018101730 4781074 Francineide Anacleto da Costa Guedes 02 07 2018 31 07 2018 2017 2018   2018096087 4714041 Francisca Fernandes de Araujo 02 07 2018 31 07 2018 2015 2016   2018094423 4746660 Francisco de Morais Silva 02 07 2018 31 07 2018 2014 2015   2018014488 4705378 Francisco Francinaldo Dantas Alves 09 07 2018 07 08 2018 2017 2018   2018081245 4764366 Francisco Jose de Figueiredo Leitao 01 06 2018 30 06 2018 2017 2018   2018095081 4691059 Francisco Ralds Ricarte Moesia 02 07 2018 31 07 2018 2017 2018   2018095231 4772792 Frederico Goncalves Alencar Bezerra 02 07 2018 31 07 2018 2017 2018   2018091478 4752520 George Hypolito de a Pontes 02 07 2018 31 07 2018 2017 2018   2018092456 4689917 Gilmar Neves Rafael 15 06 2018 14 07 2018 2016 2017   2018091322 4770013 Gustavo Jose Dantas Fialho 04 06 2018 03 07 2018 2017 2018   2018092018 4706927 Hamilton Paredes Gomes 02 07 2018 31 07 2018 2017 2018   2018095678 4712561 Haroldo Jorge Torres Coutinho 01 06 2018 30 06 2018 2017 2018   2018091752 4770404 Helder Costa Freire de Morais 01 06 2018 30 06 2018 2014 2015   2018096433 4703103 Iara Ferreira de Melo Martins 02 07 2018 31 07 2018 2017 2018   2018068272 4776160 Ilana Souza de Oliveira Yamashita 02 07 2018 31 07 2018 2017 2018   2018089348 4775686 Isabela de Lucena Simoes Barbosa 25 06 2018 24 07 2018 2017 2018   2018091945 4781252 Italo Macedo Barreto 12 07 2018 10 08 2018 2017 2018   2018086950 4736052 Janaina Maria dos Santos Brito 02 07 2018 31 07 2018 2017 2018   2018097452 4733975 Janilda Fernandes de Assis 02 07 2018 31 07 2018 2016 2017   2018095776 4701313 Jefferson Aranha de Oliveira 02 07 2018 31 07 2018 2016 2017   2018088126 4752341 Joao Batista Alves de Andrade 02 07 2018 31 07 2018 2017 2018   2018092325 4710380 Joao de Almeida Santos 02 07 2018 31 07 2018 2012 2013   2018103673 4769571 Joao de Oliveira Chaves Santa Cruz 21 06 2018 20 07 2018 2016 2017   2018071194 1253654 Joao Ricardo Barbosa 02 07 2018 31 07 2018 2017 2018   2018095016 4739019 Joao Rodrigues de Sousa 04 06 2018 03 07 2018 2017 2018   2018096757 4704231 Jose Cleidomar Mendes 04 06 2018 03 07 2018 2017 2018   2018087733 4765583 Jose de Anchieta Patricio Junior 16 07 2018 14 08 2018 2017 2018   2018093504 950882 Jose Doriano da Nobrega 02 07 2018 31 07 2018 2017 2018   2018100165 1276590 Jose Epaminondas Francelino 02 07 2018 31 07 2018 2017 2018   2018089782 4753267 Jose Gustavo Alves Lins 18 06 2018 17 07 2018 2017 2018   2018096441 4719778 Jose Herlan de Lacerda 11 06 2018 10 07 2018 2017 2018   2018087418 881023 Jose Jesualdo Leite Neto 01 07 2018 30 07 2018 2017 2018   2018094827 4761090 Jose Josimar Tolentino 16 07 2018 14 08 2018 2016 2017   2018101810 4781490 Jose Sinval Gomes de Lacerda 18 06 2018 17 07 2018 2017 2018   2018099237 4768957 Jose Ventura da Silva 14 06 2018 13 07 2018 2013 2014   2018097557 4691652 Josineide Barbosa de Vasconcelos 02 07 2018 31 07 2018 2015 2016   2018078110 4694767 Justino Bezerra de Sousa Filho 02 07 2018 31 07 2018 2016 2017   2018098523 4725727 Kalyne Lisboa Ramalho 02 07 2018 31 07 2018 2017 2018   2018092899 4775503 Kamilla de Fatima Pereira Vinagre de Araujo 04 06 2018 03 07 2018 2016 2017   2018099212 4734360 Karine Farias de Lacerda 02 07 2018 31 07 2018 2016 2017   2018096134 4774591 Kellen Daianne Dias Vicente 25 06 2018 24 07 2018 2017 2018   2018091777 4779444 Leoncio Pereira de Souza 02 07 2018 31 07 2018 2017 2018   2018085416 4757980 Licia Isis Duarte de Oliveira 02 07 2018 31 07 2018 2017 2018   2018067920 4721471 Liliana da Costa Silva 02 07 2018 31 07 2018 2017 2018   2018098293 4727479 Luciana Elias de Alencar 02 07 2018 31 07 2018 2016 2017   2018092227 4729501 Lucimeire de Oliveira Veras Guedes 03 07 2018 01 08 2018 2017 2018   2018096343 4726235 Lucivania Almeida F  de Lucena 02 07 2018 31 07 2018 2017 2018   2018092202 4712374 Luis Pedro da Silva 11 06 2018 10 07 2018 2016 2017   2018096425 4701259 Luiz Gonzaga de Souza 02 07 2018 31 07 2018 2016 2017   2018089469 4779649 Magneide Gisleine Dantas Amaro 02 07 2018 31 07 2018 2017 2018   2018092075 4775759 Magno Maia Medeiros 14 06 2018 13 07 2018 2017 2018   2018080951 4767497 Marcelo Farias de Paiva Filho 27 04 2018 26 05 2018 2016 2017   2018100850 612219 Marcos Ivan Barros de Sousa 02 07 2018 31 07 2018 2013 2014   2018093553 4721527 Maria Albaneide de Sousa Oliveira 09 07 2018 07 08 2018 2017 2018 2018093377 4713150 Maria Aparecida Cavalcanti Tolfo 09 07 2018 07 08 2018 2016 2017   2018094642 4710410 Maria Auxiliadora Santos Silva 02 07 2018 31 07 2018 2016 2017   2018087750 4752155 Maria das Neves Gomes Costa 04 06 2018 03 07 2018 2015 2016   2018088409 4722906 Maria de Fatima C  Fernandes 02 07 2018 31 07 2018 2017 2018   2018097410 4701569 Maria do Socorro Farias de Queiroz 02 07 2018 31 07 2018 2015 2016   2018094064 4693612 Maria dos Anjos Paulino Maia 18 06 2018 17 07 2018 2017 2018   2018085213 4701321 Maria Elizabeth Cardoso dos Santos 02 07 2018 31 07 2018 2016 2017   2018097740 4712897 Maria Goretti Beuttenmuller Bezerra de Almeida 09 07 2018 07 08 2018 2017 2018   2018080531 4734777 Maria Osmar Leite 07 05 2018 05 06 2018 2016 2017   2018087459 4758561 Maria Risoneide Bezerra 02 07 2018 31 07 2018 2017 2018   2018079848 4722159 Maria Vilany Nunes de Oliveira 02 07 2018 31 07 2018 2017 2018   2018084946 4773420 Marilia Medeiros de Amorim 02 07 2018 31 07 2018 2017 2018   2018102785 4774531 Mario Eugenio Zenaide Cavalcanti 02 07 2018 31 07 2018 2017 2018   2018076147 4695046 Marlos Delgado de Albuquerque 02 07 2018 31 07 2018 2016 2017   2018092430 4702468 Modavia Sinesio Leal 15 06 2018 14 07 2018 2016 2017   2018088142 4773454 Noelia Maria de Almeida Fernandes 02 07 2018 31 07 2018 2016 2017   2018094626 4737920 Norma Giselle de Herculano Leal 09 07 2018 07 08 2018 2016 2017   2018051152 4699211 Raimundo Alves dos Santos 02 07 2018 31 07 2018 2016 2017   2018092690 4766857 Raissa Bruna de Andrade Rodrigues 01 06 2018 30 06 2018 2017 2018   2018100743 4777182 Rodrigo Araujo de Sales 25 06 2018 24 07 2018 2015 2016   2018088327 4767284 Rodrigo Melo Mendes 02 07 2018 31 07 2018 2017 2018   2018072507 4760140 Rosa Cleia Angelo Cavalcanti 02 07 2018 31 07 2018 2017 2018   2018088685 4766300 Saulo Fernandes da Silva 25 06 2018 24 07 2018 2017 2018   2018092309 4769589 Seane da Nobrega Mascena Dantas 04 07 2018 02 08 2018 2017 2018   2018096845 4726278 Sergio Brito Leal 02 07 2018 31 07 2018 2014 2015   2018101609 4727461 Severino Francisco de Moraes Neto 25 06 2018 24 07 2018 2015 2016   2018097477 4781171 Shanally Elias Marques Franca 23 07 2018 21 08 2018 2017 2018   2018095418 4772881 Silvana de Carvalho Ferreira 09 07 2018 07 08 2018 2016 2017   2018086503 4778022 Silvana Giannattasio 02 07 2018 31 07 2018 2017 2018   2018091785 4717643 Sinesio Barbosa da Silva 07 06 2018 06 07 2018 2015 2016   2018092489 4739558 Solange Alves da Silva 16 07 2018 14 08 2018 2016 2017   2018091023 4720351 Tarcisio Teixeira da Silva 04 06 2018 03 07 2018 2017 2018   2018095864 4756681 Tereza Cristina de Melo Leal 02 07 2018 31 07 2018 2017 2018   2018092034 4774353 Tereza Priscila Pessoa da Rocha 02 07 2018 31 07 2018 2017 2018   2018092788 4777328 Thiago Areda da Silva 04 06 2018 03 07 2018 2015 2016   201804497 4776178 Thiago Fernando Alves de Araujo Lima 02 07 2018 31 07 2018 2017 2018   2018093213 4771745 Tiago da Silva Lima 31 05 2018 29 06 2018 2015 2016   2018100229 4719921 Valdenio Leite de Lacerda 02 07 2018 31 07 2018 2017 2018   2018095008 881538 Valdenir Ferreira Mangueira 18 06 2018 17 07 2018 2017 2018   2018092946 4762622 Valter Francisco de Melo 05 07 2018 03 08 2018 2014 2015   2018084501 4719417 Veronica Alves da Nobrega 04 07 2018 02 08 2018 2015 2016   2018092139 4700040 Vilma Ferreira da Silva Brito 02 07 2018 31 07 2018 2017 2018   2018086546 4694643 Walber Belo Rabello Pessoa da Costa 01 06 2018 30 06 2018 2016 2017   2018079872 950874 Waniere Rufino da Silva 09 07 2018 07 08 2018 2016 2017   2018023334 4736451 Watson Herick Ramos Nobre 02 07 2018 31 07 2018 2013 2014   2018023359 4736451 Watson Herick Ramos Nobre 02 05 2018 31 05 2018 2013 2014   2018056454 4770579 Wilderllan Campos Calado 02 07 2018 31 07 2018 2016 2017   Gozo de Ferias   2018103309 4719573 Adma Maria Gomes de Sousa 25 06 2018 09 07 2018 2014 2015   2018097887 4735510 Anyelle Augusta Nogueira Souto Maior 21 05 2018 04 06 2018 2013 2014   2018097160 4700074 Benedita Celia Justino Batista 02 07 2018 31 07 2018 2014 2015   2018093150 4701933 Carlos Antonio Rocha B Junior 04 07 2018 02 08 2018 2014 2015   2018098113 4737466 Fabio Jose Lucena Bezerra 02 07 2018 31 07 2018 2008 2009   2018094021 4682092 Geraldo Fonseca de Sousa 18 06 2018 17 07 2018 2011 2012   2018094878 4767217 Heyde Dayzzyanne Leal Medeiros 04 06 2018 23 06 2018 2016 2017   2018100833 4735102 Hildo de Souza Rodrigues 28 05 2018 26 06 2018 2015 2016   2018101096 4750098 Juliana da Silva Araujo Pinto 07 05 2018 05 06 2018 2011 2012   2018101123 4750098 Juliana da Silva Araujo Pinto 06 06 2018 05 07 2018 2014 2015   2018092874 4775503 Kamilla de Fatima Pereira Vinagre de Araujo 21 05 2018 01 06 2018 2015 2016   2018095426 4693299 Lidia Marinho de Melo Klomfass 08 06 2018 07 07 2018 2015 2016   2018004861 4718941 Marcio Reinaldo de Lucena Ferreira 05 03 2018 03 04 2018 2014 2015   2018101422 1331094 Maria Elizabete Ramalho Lins 26 07 2018 10 08 2018 2016 2017   2018100786 4718275 Ricardo Cavalcante de Oliveira 08 06 2018 15 06 2018 2003 2004   2018100454 4755880 Rodolfo Raulin Figueiroa dos Santos 09 07 2018 23 07 2018 2015 2016   2018100454 4755880 Rodolfo Raulin Figueiroa dos Santos 15 10 2018 29 10 2018 2015 2016   2018091584 4628721 Sizenando Macena de Albuquerque 11 06 2018 10 07 2018 2011 2012   Transferencia de Ferias   2018097670 4717163 Alessandra Troccoli Carvalho de Negreiros 05 12 2018 19 12 2018 2017 2018   2018097670 4717163 Alessandra Troccoli Carvalho de Negreiros 25 06 2018 09 07 2018 2017 2018   2018101617 4768248 Aline Fernandes da Nobrega 17 09 2018 29 09 2018 2016 2017   2018092042 4750985 Almir da Costa Pina 12 05 2018 10 06 2018 2016 2017   2018092350 4745060 Amanda Pereira Carreiro 23 07 2018 21 08 2018 2017 2018   2018101502 4754824 Antonio Luiz de Oliveira Neto 01 10 2018 11 10 2018 2016 2017   2018100575 4724798 Carla Rocha Pordeus 04 06 2018 13 06 2018 2015 2016   2018100575 4724798 Carla Rocha Pordeus 01 09 2018 10 09 2018 2015 2016   2018100575 4724798 Carla Rocha Pordeus 10 12 2018 19 12 2018 2015 2016   2018101668 4762711 Christiane Laisa Fragoso de Figueiredo 23 07 2018 06 08 2018 2016 2017   2018094755 4702549 Denise Souza Lira de Vasconcelos 07 06 2018 06 07 2018 2017 2018   2018093051 4732405 Erivan Rodrigues da Silva 04 06 2018 03 07 2018 2016 2017   2018100340 4711513 Fabiola Nobrega Fialho 02 07 2018 16 07 2018 2016 2017   2018093449 4769902 Fellipe Lucena Patriota de Pontes 11 06 2018 10 07 2018 2016 2017   2018097799 4761979 Fernanda de Freitas Torres 01 08 2018 10 08 2018 2016 2017   2018098228 4725301 Gigliola Dantas da Silva Rolim 25 06 2018 24 07 2018 2017 2018   2018099307 4682157 Giselda Vidal de Lima 11 06 2018 10 07 2018 2017 2018   2018095395 4778073 Joao Amaro de Oliveira 01 12 2018 19 12 2018 2017 2018   2018082676 4701364 Juarez Fernandes da Silva 18 06 2018 26 06 2018 2016 2017   2018097348 4713494 Juliana Coutinho Marcelino de Almeida 20 11 2018 19 12 2018 2016 2017   2018090254 4735331 Katia Regina Freire de Albuquerque Dore Marques 20 11 2018 19 12 2018 2017 2018   2018091451 4776399 Lucas Paiva Lins 15 10 2018 26 10 2018 2016 2017   2018096095 4696441 Maine Nobrega Figueiredo 09 07 2018 23 07 2018 2017 2018   2018096095 4696441 Maine Nobrega Figueiredo 05 12 2018 19 12 2018 2017 2018   2018100108 4773403 Marcus Vinicius Batista Cordeiro 11 06 2018 10 07 2018 2016 2017   2018089485 4756509 Maria Gleides de Araujo Freire 11 07 2018 19 07 2018 2016 2017   2018093998 4682840 Marinezio Gomes da Silva 20 11 2018 19 12 2018 2017 2018   2018093998 4682840 Marinezio Gomes da Silva 20 11 2018 19 12 2018 2017 2018   2018103018 4703065 Nilton Araujo 01 08 2018 30 08 2018 2017 2018   2018100868 4713311 Pedro Paulo Queiroz da Costa 20 11 2018 19 12 2018 2017 2018   2018086474 4714270 Polyana Goncalves Lucena 10 10 2018 08 11 2018 2014 2015   2018062653 4720130 Renata Beatriz Pereira Maciel Lucena 04 06 2018 03 07 2018 2017 2018   2018097006 4700287 Ricardo de Queiroz Cavalcante 02 07 2018 31 07 2018 2016 2017   2018087952 4735684 Rita de Cassia Maciel de Menezes Silva 06 06 2018 20 06 2018 2016 2017   2018097975 4774094 Rosildo Freitas dos Santos 04 06 2018 21 06 2018 2016 2017   2018094941 4702131 Sergio Augusto Araujo Negreiros 06 08 2018 20 08 2018 2017 2018   2018070441 4767004 Silvia Renata Ramos de Paiva Araujo 19 11 2018 01 12 2018 2017 2018   2018093086 4686594 Socorro de Fatima Costa da Silva 20 11 2018 19 12 2018 2015 2016   2018093545 4774370 Tarcilla Maria Cruz de Souza Honorio 04 06 2018 28 06 2018 2017 2018   2018098767 4749456 Teresa Cristina da Silva Maia Pontes 30 07 2018 13 08 2018 2017 2018   2018083576 4776933 Tulio Meira de Souza 19 06 2018 28 06 2018 2016 2017   2018080009 4777905 Vanessa Marinho Costa Carneiro Maciel 19 11 2018 08 12 2018 2017 2018   2018094257 4777115 Walkiria Rocha Fernandes 10 09 2018 09 10 2018 2017 2018   2018098130 4755669 Wandre Ricardo Vasconcelos de Lima 21 05 2018 19 06 2018 2017 2018   Diretoria de Gestao de Pessoas do Tribunal de Justica do Estado da Paraiba  em Joao Pessoa  23 de Maio de 2018  EINSTEIN ROOSEVELT LEITE   Diretor de Gestao de Pessoas  DIARIO DA JUSTICA   JOAO PESSOA PB • DISPONIBILIZACAO  SEGUNDA FEIRA  23 DE JULHO DE 2018 Joao Pessoa PB • Disponibilizacao  segunda feira  23 de julho de 2018 N  15 541 Publicacao  terca feira  24 de julho de 2018    Lei n  11 419  de 19 de dezembro de 2006  art  4  ANO XLVIII,1

TIPODEPROCESSO, INTIMACAO AS PARTES AGRAVO EM RECURSO ESPECIAL  REPUBLICADO POR INCORRECAO    3  CC   PROCESSO N   0006290  53 2013 815 0011   Agravante s   JOSE GERALDO AIRE GUIMARAES e ANA LUCIA GOMES DE AZEVEDO  Agravado  s   MARIA NORMELIA CAVALCANTI DE ALBUQUERQUE  Intimacao ao s  bel is   JOSE DINART FREIRE DE LIMA  N  7 541 OAB PB e MIRIAM DE SOUSA LIMA  N  7 071 OAB PB  a fim de  no prazo legal  na condicao de patrono do agravado  apresentar em  as contrarrazoes ao recurso em referencia ,1

