tag,conteudo,saida

TIPODEENUNCIADO, ATAS DE JULGAMENTO DA CAMARA ESPECIALIZADA CRIMINAL ATA DA 22   VIGESIMA SEGUNDA  SESSAO ORDINARIA DA COLENDA CAMARA CRIMINAL DO EGREGIO TRIBUNAL DE JUSTICA DO ESTADO DA PARAIBA  Realizada aos doze  12  dias do mes de abril do ano de dois mil e dezoito  na Sala de Sessoes da Camara Criminal “Des  Manoel Taigy de Queiroz Mello Filho”  localizada no primeiro andar do Anexo Administrativo do Tribunal de Justica do Estado da Paraiba “Desembargador Archimedes Souto Maior”  Na Presidencia  o Excelentissimo Senhor Desembargador Carlos Martins Beltrao Filho  Presentes os Excelentissimos Senhores Desembargadores Joao Benedito da Silva  Marcio Murilo da Cunha Ramos  Arnobio Alves Teodosio  Marcos William de Oliveira  Juiz convocado ate o preenchimento da vaga de Desembar  gador   Joao Batista Barbosa  Juiz convocado  com jurisdicao limitada  para substituir o Exmo  Sr  Des  Joao Benedito da Silva  e Tercio Chaves de Moura  Juiz convocado  com jurisdicao limitada  para substituir o Exmo  Sr  Des  Marcio Murilo da Cunha Ramos   Presente a sessao o Excelentissimo Senhor Joaci Juvino da Costa Silva  Procurador de Justica  Secretariando os trabalhos  a Bel   Werana Moreno Luna Ramalho  Assessora da Camara Criminal  No horario regimental  foi aberta a sessao  sendo aprovada a ata da sessao anterior  Dando prosseguimento  o Excelentissimo Senhor Desembargador Presidente submeteu a apreciacao do Augusto Colegiado os processos constantes na pauta de julgamento a seguir discriminados  PROCESSOS ELETRONI  COS   PJE,1

TIPODEENUNCIADO, DESPACHOS DA VICE PRESIDENCIA EMBARGOS DE DECLARACAO EM EXCECAO DE IMPEDIMENTO  PROCESSO N   0001637 02 2017 815 0000  EMBARGANTES  JOSIVALDO JOSE DA SILVA E OUTROS  ADVOGADO  HILTON SOUTO MAIOR NETO  EMBARGADO  DES  JOSE RICARDO PORTO  INTERESSADA  FEDERAL SEGUROS S A  EMENTA  EMBAR  GOS DE DECLARACAO EM EXCECAO DE IMPEDIMENTO  AUSENCIA DE VICIOS QUE JUSTIFIQUEM A OPOSICAO DE ACLARATORIOS  REDISCUSSAO DA MATERIA FATICA  REJEICAO  1  A excecao de impedi  mento deve ser apresentada por peticao ao juiz que se acusa de parcialidade  acompanhada de documentos e com o rol de testemunhas  procedimento que nao foi observado pelos Embargantes  2  A pauta de julgamento  em que foi o presente feito foi incluido para apreciacao pelo Pleno deste Tribunal de Justica  foi publicada no Diario da Justica Eletronico de forma regular  nao havendo que se falar em quaisquer nulidades neste sentido  3  Ausentes omissoes  contradicoes  obscuridades ou erro material que necessitem serem avaliados mediante Embargos de Declaracao  nao pode ser acolhida a mera pretensao de rediscussao da materia objeto da Excecao de Impedimento  DESPACHOS DOS AS  DESEMBARGADORES AS  Dr a   Wolfram da Cunha Ramos,1

TIPODEENUNCIADO, PAUTA DE JULGAMENTO DA CAMARA ESPECIALIZADA CRIMINAL 21  SESSAO ORDINARIA  10 DE ABRIL DE 2018   TERCA FEIRA  09 00 HORAS,0

TIPODEENUNCIADO, ATA DE JULGAMENTO DA SEGUNDA CAMARA ESPECIALIZADA CIVEL ATA DA 5   QUINTA  SESSAO ORDINARIA DA COLENDA SEGUNDA CAMARA ESPECIALIZADA CIVEL DO EGREGIO TRIBUNAL DE JUSTICA DO ESTADO DA PARAIBA  REALIZADA AOS 20 DIAS DO MES DE MARCO DO ANO DE 2018  DOIS MIL E DEZOITO   sob o Presidente Exmo  Des Luiz Silvio Ramalho Juniot  Presentes os Exmos Des  Oswaldo Trigueiro do Valle Filho  Dr  Aluizio Bezerra Filho  juiz convocado com jurisdicao plena  em substituicao ao Exmo Des  Abraham Lincoln da Cunha Ramos  Des  Luiz Silvio Ramalho Junior  bem como o representante do parquet Estadual  na pessoa do Dra  Lucia de Fatima Maia de Farias Foi aberta a sessao as 08 50  oito horas e cinquenta minutos  com secretariada pela Assessora da Camara  Dayse Feitosa Negocio Torres  Inicialmente  o Exmo  Des  Luiz Silvio Ramalho Junior  assim se pronunciou  “Havendo numero legal  declaro aberta esta sessao   Dando continuidade aos trabalhos  colocou se a apreciacao dos demais membros a Ata de Julgamento da sessao anterior  nao havendo manifestacao que objetivasse sua reprovacao  ficando aprovada  sem restricoes  Dando continuidade foram julgados PROCESSOS ELETRONICOS ,0

TIPODEENUNCIADO, ESCOLA SUPERIOR DA MAGISTRATURA EDITAL n  011 2018 PROCESSO SELETIVO PARA PRECEPTORIA CURSO DE PREPARACAO A MAGISTRATURA   CPM COM RESIDENCIA JUDICIAL  PRATICA JURISDICIONAL TUTELADA  O Desembargador Marcos Cavalcanti de Albuquerque  Diretor da Escola Superior da Magistratura “Des  Almir Carneiro da Fonseca”   ESMA PB  no uso de suas atribuicoes legais  torna publico o Edital de abertura de inscricoes para selecao de Preceptoria  nos termos que se seguem  1  DAS DISPOSICOES PRELIMINARES 1 1 O Curso de Preparacao a Magistratura   CPM com Residencia Judicial e voltado aos profissionais da area juridica com enfase a carreira da Magistratura Estadual  com as seguintes caracteristicas  1 1 1 Tem como fim proporcionar uma primeira aproximacao de bachareis do direito ao contexto da experien  cia judicante  capacitando os para a pratica da carreira propriamente dita  bem como iniciando os na compre  ensao de seu papel social e de sua missao institucional  1 1 2 Possui carga horaria de 720  setecentas e vinte  horas aulas distribuidas em duas fases  Estudos Preparatorios Profissionalizantes   Residencia 1  R1  e Pratica Jurisdicional Tutelada   Residencia 2  R2   1 1 3 Na Pratica Jurisdicional Tutelada  correspondente a 360 horas  tem se a funcao do preceptor que se caracteriza pela orientacao direta das atividades praticas realizadas pelos residentes judiciais  2  DA ATRIBUICOES DO PRECEPTOR 2 1 Sao considerados preceptores os magistrados que aquiescerem as normas do Programa  no exercicio das atividades de titular da unidade judiciaria selecionada para campo de residencia jurisdicional  ao qual compete as seguintes atribuicoes  I   fixar e orientar as atividades praticas diarias a serem realizadas pelo residente judicial  em conformidade com as elencadas neste Regulamento  bem como realizar suas respectivas avaliacoes  II   orientar e assinar o Plano de Trabalho  constante no Anexo I  do Regulamento do Curso  III   comunicar a Coordenacao do Curso todas as alteracoes do Plano de Trabalho do s  residente s  judicial ais  sob a sua orientacao  IV   controlar e fiscalizar o horario de atividades do residente judicial e comunicar quaisquer descumprimentos a Coordenacao do Curso para os devidos registros  observados os procedimentos adotados pela unidade judiciaria ou Nucleo Academico de Apoio Jurisdicional no qual o residente judicial esteja atuando  V   disponibilizar espaco fisico no gabinete e os equipamentos de informatica adequados para o exercicio da atividade dos residentes judiciais  VI   nortear a atuacao do residente judicial apoiado nos principios do conhecimento e capacitacao  da cortesia  da transparencia  do segredo profissional  da prudencia  da diligencia  da integridade profissional e pessoal  da dignidade  da honra e do decoro  qualidades indispensaveis para a excelencia na formacao de um magistrado  e VII   receber o magistrado coordenador do curso nas visitas de rotina e prestar informacoes acerca do desempenho do residente judicial sob a sua preceptoria  2 2 A habilitacao para o exercicio da preceptoria do Curso sera valida pelo periodo letivo de cada turma  2 3 O magistrado preceptor assumira o compromisso de orientar ate 3  tres  residentes judiciais simultanea  mente durante o periodo de realizacao da fase pratica R2  salvo disposicao diversa devidamente justificada pelo Colegiado do Curso  fazendo o cumprir as respectivas 360  trezentas e sessenta  horas de atividades correspondentes  2 4 O preceptor designado para o Nucleo Academico de Apoio Jurisdicional  excepcionalmente  ficara responsavel pela orientacao e avaliacao de todos os residentes que nele atuarem  podendo  neste caso  ser auxiliado por Assessores de Circunscricao designados pela Presidencia do TJPB  por outros preceptores ou recompensado com ate 10  dez  horas aulas mensais  a criterio da Direcao da Escola  3  DAS CONDICOES PARA INSCRICAO 3 1 Podera se candidatar a atribuicao de Magistrado Preceptor aquele que cumulativamente reunir os requisitos indicados abaixo  I   Ser magistrado titular de Unidade Judiciaria  de 1  ou 2  Grau  II   Preferencialmente  tenha  no minimo  o titulo de especialista  III   Esteja ciente das atribuicoes da funcao de preceptor e da necessidade de participar do Curso de Formacao de Preceptores a ser oferecido pela ESMA PB  e IV   Os magistrados titulares de Unidades Judiciarias de 2  Grau poderao fazer se representar no Curso por assessor ou assistente juridico  3 2 So sera permitida uma inscricao por magistrado no processo seletivo para a preceptoria  3 3 Havendo empate por area de competencia  os criterios de desempate obedecerao a seguinte ordem  I   maior distribuicao de processos nos ultimos 12  doze  meses  a respectiva unidade judiciaria  II   maior taxa de congestionamento de processos na respectiva unidade judiciaria  III   participacao em atividades formativas de magistrados  na qualidade de docente  preceptor  tutor  coordenador  membro de comissao organizadora de concurso  palestrante  conferencista  moderador ou debatedor  IV   docencia em instituicoes de ensino juridico ou area afim  devidamente comprovada  V   atividade de ensino voltada a capacitacao profissional no ambito do TJPB  e VI   maior titulacao  4  DA INSCRICAO 4 1 Os interessados deverao apresentar suas inscricoes a Escola Superior da Magistratura  ESMA PB  mediante preenchimento do formulario disponibilizado no endereco eletronico  https   goo gl forms  1Ff9hCc24S9d8MM23   4 2 O Cronograma do Processo ora regulamentado compreende as seguintes etapas e periodos  Etapa Periodo Inscricao De 28 de marco a 23 de abril de 2018 Comunicacao de Resultado 05 05 2018 Apresentacao de Recurso 08 05 2018 Resultado Final 10 05 2018 5  INFORMACOES COMPLEMENTARES 5 1 A atividade de preceptoria  certificada pela ESMA  sera considerada servico publico relevante e servira como comprovacao de atividade de aperfeicoamento tecnico  nos termos do 3   do art  8   da Resolucao CNJ n  106 de 06 de abril de 2010  5 2 Ao efetivar sua inscricao  o candidato manifesta concordancia com todas as regras do Processo Seletivo Simplificado  como se acham estabelecidas neste Edital e em Regulamento  bem como em eventuais aditamentos  comunicacoes  instrucoes e convocacoes  5 3 O Curso de Formacao de Preceptores sera realizado nos dias 16 e 17 de maio de 2018  para os magistrados preceptores da Regiao Metropolitana de Joao Pessoa e em 24 e 25 de maio de 2018  para os magistrados preceptores de Campina Grande  5 4 Eventuais situacoes que impliquem em alteracao do calendario  serao comunicadas atraves de Publica  cao no site da ESMA  e 5 4 Para maiores esclarecimentos  consultas podem ser encaminhadas para o endereco eletronico esma tjpb jus br  Joao Pessoa  23 de marco de 2018 ,1

TIPODEENUNCIADO, AVISO DE ADIAMENTO QUARTA CAMARA ESPECIALIZADA CIVEL   AVISO DE ADIAMENTO   De ordem do Exmo  Des  Romero Marcelo da Fonseca Oliveira  Presidente da 4  Camara Especializada Civel  avisamos aos senhores advogados  partes e demais pessoas interessadas que  por decisao dos integrantes da Quarta Camara Especializada Civel deste Tribunal  a 15  Sessao Ordinaria  que se realizaria no dia 28 05 2018  segunda feira   conforme aviso devidamente disponibilizado no Diario da Justica dia 17 05 2018  referente a pauta publicada no Diario da Justica do dia 14 05 2018  sera realizada no dia 29 05 2018  terca feira   as 09 00 horas  e a 16  Sessao Ordinaria  referente a pauta publicada no Diario da Justica dia 21 05 2018  designada para o dia 29 05 2018  sera realizada no dia 04 06 2018 segunda feira   as 09 00 horas   RESUMO DO AVISO  15  Sessao Ordinaria   sera realizada dia 29 05 18 terca feira    09 00 horas  16  Sessao Ordinaria   sera realizada dia 04 06 18  segunda feira    09 00 horas  Marcos Aurelio Franco Coutinho   Assessor da 4  Camara Especializada Civel  PAUTA DE JULGAMENTO DA CAMARA ESPECIALIZADA CRIMINAL 36  SESSAO ORDINARIA  07 DE JUNHO DE 2018   QUINTA FEIRA  09 00 HORAS PROCESSO ELETRONICO,0

TIPODEENUNCIADO, PAUTA DE JULGAMENTO DO CONSELHO DA MAGISTRATURA 7  SESSAO ORDINARIA  DIA  06 07 2018  A TER INICIO AS 09H 00MIN,0

TIPODEENUNCIADO, ERRATA DA PRIMEIRA CAMARA ESPECIALIZADA CIVEL Na Pauta de julgamento da 17   Decima setima  Sessao Ordinaria da Colenda Primeira Camara Especializada Civel deste Egregio Tribunal de Justica  publicada na edicao do DJE de 21 06 2018  as fls  22 25  da referida pauta  no seguinte processo PJE  onde se le  RELATORA  EXMA  DESA  MARIA DE FATIMA MORAES BEZERRA CAVALCANTI ,1

TIPODEENUNCIADO, ATA DE JULGAMENTO DO TRIBUNAL PLENO 10   DECIMA  SESSAO ADMINISTRATIVA DO TRIBUNAL PLENO  realizada na Sala de Sessoes “Desembargador Manoel Fonseca Xavier de Andrade”  em 30  trinta  de maio de 2018  dois mil e dezoito  Sob a Presidencia do Excelentissimo Senhor Desembargador Joas de Brito Pereira Filho   Presidente  Participaram ainda os Excelentissimos Senhores Desembargadores Luiz Silvio Ramalho Junior  Abraham Lincoln da Cunha Ramos  Maria de Fatima Moraes Bezerra Cavalcanti  Marcio Murilo da Cunha Ramos  Saulo Henriques de Sa e Benevides  Marcos Cavalcanti de Albuquerque  Arnobio Alves Teodosio   ferias  Romero Marcelo da Fonseca Oliveira  Joao Benedito da Silva  Vice Presidente   Joao Alves da Silva  Frederico Martinho da Nobrega Coutinho  Jose Ricardo Porto  Carlos Martins Beltrao Filho  Maria das Gracas Morais Guedes  Leandro dos Santos  Jose Aurelio da Cruz  Corregedor Geral de Justica  e Oswaldo Trigueiro do Valle Filho  Ausentes  sem direito a voto  os Exmos  Srs  Doutores Carlos Eduardo Leite Lisboa  Juiz convocado para substituir o Des  Arnobio Alves Teodosio  e Marcos William de Oliveira  Juiz Convocado ate o preenchimento da vaga de Desembargador   Tambem ausente  justificadamente  o representante do Ministerio Publico Estadual  Secretariando os trabalhos o Bel  Marcio Roberto Soares Ferreira Junior  Diretor Especial  As 14h25min  havendo numero legal  foi aberta a presente sessao  Lida e aprovada  sem restricoes  a ata da reuniao anterior  Iniciados os trabalhos  foi submetida a apreciacao do Augusto Colegiado a Pauta de Julgamento constante dos itens adiante discriminados  PAUTA ADMINISTRATIVA 1   ,1

TIPODEENUNCIADO, ATA DE JULGAMENTO DA SEGUNDA SECAO ESPECIALIZADA CIVEL 07   SETIMA  Sessao Ordinaria da Segunda Secao Especializada Civel  realizada na “Sala de Sessoes Desembargador Helio de Araujo Soares”  em 30  TRINTA  de maio de 2018  dois mil e dezoito   Presidiu a Sessao o Exmo  Desembargador MARCOS CAVALCANTI DE ALBUQUERQUE  Presentes os Excelentissimos Senhores DESEMBARGADORES  Saulo Henriques de Sa e Benevides  Romero Marcelo da Fonseca Oliveira  Joao Alves da Silva  Frederico Martinho da Nobrega Coutinho e Maria das Gracas Moraes Guedes  Presente a sessao  representando o Ministerio Publico  o Excelentissimo Senhor Doutor Rodrigo Marques da Nobrega  Procurador de Justica  Secretariando a sessao a Bacharela Ana Thereza A  C  de Albuquerque  Assessora  As 09h 05min o Presidente cumprimentando a todos  declarou aberta a 07  Sessao Ordinaria da 2  Secao Especializada Civel  O Presidente indagou aos demais integrantes da 2  Secao a respeito da ata  06  ATA  da sessao anterior  Sendo aprovada unanimemente  Perguntando ainda  Se ha processos para indicacao de adiamento ou retirada desta 07  Pauta Ordinaria  E Anunciou os processos de pedidos de preferencia e os adiados ,0

TIPODEENUNCIADO, DESPACHOS DA VICE PRESIDENCIA PROCESSO N  2017 210 780   INTERESSADA  JANAINA TOSCANO PORPINO DE LUCENA  Decisao  Indefi  ro o pedido de licenca para tratamento de saude formulado pela servidora JANAINA TOSCANO PORPINO DE LUCENA  determinando seu imediato retorno as suas atividades laborais  acaso nao esteja comparecendo  ao Forum de Guarabira  Oficie se o Diretor do Forum de Guarabira para as providencias cabiveis  Publique se  Intime se  Cumpra se  Joao Pessoa  28 de maio de 2018  Des  Joao Benedito da Silva   Vice Presidente do Tribunal de Justica da Paraiba DESPACHOS DOS AS  DESEMBARGADORES AS ,1

TIPODEENUNCIADO, ATOS DA GERENCIA DE PRIMEIRO GRAU COMUNICADO   A Gerente de Primeiro Grau do Tribunal de Justica do Estado da Paraiba  considerando o art  14  da Resolucao n  56  de 11 de Dezembro de 2013  do Tribunal Pleno e o constante dos Processo Administrativos n  s 2018096861 e 2018089549  comunica aos Senhores Advogados  Partes e Pessoas interessadas que os magistrados abaixo irao responder pelo plantao judiciario nos dias  nas unidades judiciarias a seguir ,0

TIPODEENUNCIADO, PAUTA DE JULGAMENTO DA SEGUNDA SECAO ESPECIALIZADA CIVEL 10  SESSAO ORDINARIA  DIA  11 JULHO 2018  A TER INICIO AS 09 00H,0

TIPODEENUNCIADO, PAUTA DE JULGAMENTO DA QUARTA CAMARA ESPECIALIZADA CIVEL 21  SESSAO ORDINARIA  DIA 10 DE JULHO DE 2018  HORARIO  9 00 PROCESSOS JUDICIAIS ELETRONICOS   PJE,1

TIPODEENUNCIADO, PAUTA DE JULGAMENTO DA CAMARA ESPECIALIZADA CRIMINAL 45  SESSAO ORDINARIA  10 DE JULHO DE 2018  TERCA FEIRA  09 00 HORAS PROCESSO ELETRONICOS,0

TIPODEENUNCIADO, ATOS DA GERENCIA DE PRIMEIRO GRAU COMUNICADO   A Gerente de Primeiro Grau do Tribunal de Justica do Estado da Paraiba  considerando o art  14  da Resolucao n  56  de 11 de Dezembro de 2013  do Tribunal Pleno e o constante dos Processos Administrativos n  s 2018131610 e 2018132983  comunica aos Senhores Advogados  Partes e Pessoas interessadas que as magistradas abaixo irao responder pelo plantao judiciario nos dias  nas unidades judiciarias a seguir ,0

TIPODEENUNCIADO, PAUTA DE JULGAMENTO DO TRIBUNAL PLENO 1  SESSAO EXTRAORDINARIA JUDICIAL   DIA  11 JUNHO 2018   A TER INICIO AS 09H00MIN 1    Agravo Interno nos autos da Medida Cautelar de Busca e Apreensao e outras n  0000460 66 2018 815 0000   07 volumes   RELATOR  EXMO  SR  DES  JOAO BENEDITO DA SILVA  gravante  01   Flavio de Oliveira  Advs  Fabiola Marques Monteiro   OAB PB n  13 099 e Arthur Monteiro Lins Fialho   OAB PB n  13 264 Agravan  te  02   Marcos Antonio da Silva Santos  Advs  Solon Henriques de Sa e Benevides   OAB PB n  3 728  Fabiola Marques Monteiro   OAB PB n  13 099 e Arthur Monteiro Lins Fialho   OAB PB n  13 264  Agravante  03   Rosivaldo Alves Barbosa  Advs  Inacio Ramos de Queiroz Neto OAB PB n  16 676 Agravante  04   Lucio Jose do Nascimento Araujo  Advs  Iarley Jose Dutra Maia   OAB PB n  19 990 e Raphael Garziera   OAB PB n  25 011 Agravante  05   Adeildo Bezerra Duarte  Adv  Iarley Jose Dutra Maia   OAB PB n  19 990 Agravante  06   Leila Maria Viana do Amaral  Adv  Iarley Jose Dutra Maia   OAB PB n  19 990 Agravante  07   Wellington Viana Franca  Advs  Raoni Lacerda Vitta   OAB PB n  14 243  Sheyner Asfora   OAB PB n  11 590 e Carlos Fabio Ismael dos Santos Lima   OAB PB n  7 776 Agravante  08   Jacqueline Monteiro Franca  Advs  Raoni Lacerda Vitta   OAB PB n  14 243  Sheyner Asfora   OAB PB n  11 590 e Carlos Fabio Ismael dos Santos Lima   OAB  PB n  7 776 Agravante  09   Antonio Bezerra do Vale Filho  Advs  Raoni Lacerda Vitta   OAB PB n  14 243  Sheyner Asfora   OAB PB n  11 590  Carlos Fabio Ismael dos Santos Lima   OAB PB n  7 776  Marcus Tulio Macedo de Lima Campos   OAB PB  n  12 246  Arthur Nobrega Gadelha   OAB PB  n  16 108 e Andrea karina Moreira Tejo do Valle   OAB PB  n  20 084 Agravante  10   Antonio Moacir Dantas Cavalcanti Junior  Advs  Eitel Santiago de Brito Pereira   OAB PB  n  1 580  Davi Tavares Viana   OAB PB n  14 644 e Marilia Clemente de Brito Pereira   OAB PB  n  23 684 Agravante  11   Josue Pessoa de Goes  Adv  Rodrigo Clemente de Brito Pereira   OAB PB n  19 399 Agravante  12   Belmiro Mamede da Silva Neto  Advs  Luciano Alencar de Brito Pereira   OAB  PB n  19 380 e Jose Guilherme Souza da Silva   OAB PB n  9 467 Agravante  13   Tercio de Figueiredo Dornelas Filho  Advs  Italo Ramon Silva Oliveira   OAB PB n  16 004 e Rafael Vilhena Coutinho   OAB PB n  19 947 Agra  vante  14   Alexandro Ferreira Barbosa  Adv  Werton Soares da Costa Junior   OAB PB n  15 994 Agravante  15   Alexandre da Silva Soares  Adv  Werton Soares da Costa Junior   OAB PB n  15 994 Agravante  16   Joselito dos Santos Santana  Adv  Werton Soares da Costa Junior   OAB PB n  15 994 Agravado  Ministerio Publico do Estado da Paraiba  A V I S O A Assessoria da Primeira Camara Especializada Civel do Tribunal de Justica do Estado da Paraiba comunica aos senhores advogados  partes e demais pessoas interessadas que em virtude da suspensao dos atos processuais nos dias 24  25 e 28 de maio  conforme Ato da Presidencia n  39 2018 e 41 2018 e com a observancia do art  183  4 do Regimento Interno deste Tribunal a 14  Sessao Ordinaria desta Colenda Camara  que se realizaria  no dia 29  vinte e nove  do mes de maio de 2018  as 08 30  publicada no DJE dia 21 de maio de 2018  sera realizada no dia 05  cinco  de junho do corrente ano  a partir das 08 30  oito horas e trinta minutos   bem como a 15  Sessao que se realizaria no do dia 05  cinco  de junho de 2018  publicada no DJE dia 24 de maio de 2018  sera realizada no dia 12  doze  de junho do corrente ano  Assessoria da Primeira Camara Especializada Civel  A V I S O A Assessoria da Segunda Camara Especializada Civel do Tribunal de Justica do Estado da Paraiba comunica aos senhores advogados  partes e demais pessoas interessadas que em virtude da suspensao dos atos processuais nos dias 24  25 e 28 de maio  conforme Ato da Presidencia n  39 2018 e 41 2018 e com a observancia do art  183  4 do Regimento Interno deste Tribunal a 14  Sessao Ordinaria desta Colenda Camara  que se realizaria  no dia 29  vinte e nove  do mes de maio de 2018  as 08 30  publicada no DJE dia 21 de maio de 2018  sera realizada no dia 05  cinco  de junho do corrente ano  a partir das 08 30  oito horas e trinta minutos   bem como a 15  Sessao que se realizaria no do dia 05  cinco  de junho de 2018  publicada no DJE dia 24 de maio de 2018  sera realizada no dia 12  doze  de junho do corrente ano  juntamente com a 16  Sessao Ordinaria  Dayse Feitosa Negocio Torres  Assessora da Segunda Camara Especializada Civel  28 de maio de 2018  NOTAS DE FORO,1

TIPODEENUNCIADO, ATOS DA DIRETORIA ESPECIAL COMUNICADO   A Gerente de Primeiro Grau do Tribunal de Justica do Estado da Paraiba  considerando o art  14  da Resolucao n  56  de 11 de Dezembro de 2013  do Tribunal Pleno e o constante do Processo Administrativo n  2018096861  comunica aos Senhores Advogados  Partes e Pessoas interessadas que o magistrado abaixo ira responder pelo plantao judiciario no dia  na unidade judiciaria a seguir ,0

TIPODEENUNCIADO, ATOS DO GABINETE DA PRESIDENCIA PROCESSO ADMINISTRATIVO N  2018009904   Vistos    Trata se de Leilao de bens considerados inserviveis e de valor antieconomico  Veiculos e Motos   cuja manutencao na carga patrimonial do Poder Judiciario fora considerada desaconselhavel  tombado sob o n  01 2018    Em harmonia com o parecer da Diretoria de Processo Administrativo e com arrimo nos arts  38  inc  VII  43  inc  VI  da Lei n  8 666 1993 HOMOLOGO os atos praticados no Leilao n  01 2018  cujos lotes foram arrematados da seguinte forma  LUIZ ANTONIO DE SOUZA lotes 02  03  05  09  13  31 e 46  valor total R  74 500 00  ANTONIO XAVIER DA SILVA lotes 04  06  60 61 e 66 total R  16 400 00  BRUNO COSTA RODRIGUES lotes 08  32 e 36 total R  20 500 00  EDSON SANTINO S  DA SILVA lotes 10 e 72 total R  18 900 00  JOSE WILMARIO R  DA SILVA lote 11 total R  15 600 00  REBECA NAPY NEVES lotes 12 e 58 total R  41 300 00  MARCO ANTONIO BISPO lotes 14 e 18 total R  51 800 00  KLEBER ROGERIO RUIZ lotes 15  54 e 55 total R  90 700 00  SAMUEL JIMENES MANZOLLI lotes 16  20  30 e 38 total R  64 300 00  ALEX DEYVD OLIVEIRA SANTOS lotes 17 e 21 total R  50 000 00  FLAVIO SILVEIRA DA SILVA lote 19 total R  19 600 00  JURANDIR JOSE PEREIRA JUNIOR lotes 22 e 62 total R  14 000 00  JOSE WILSON VIEIRA DOS SANTOS lotes 49 e 50 total R  14 800 00  ROZENALDO SOARES DOS SANTOS lotes 63 e 67 total R  1 300 00  ERILSON BORGES DA SILVA lotes 23 e 29 total R  12 000 00  JOACIO DE ARAUJO BARROS lotes 24  25  26  33  34  37 e 41 total R  36 300 00  ADENILSON G  PESSOA lotes 27  39  40 e 45 total R  25 400 00  RAFAEL BARAUNA DE LIMA lote 28 total R  6 700 00  RAIMUNDO ALVES V  DE MELO lote 35 total R  6 500 00  LEANDRO SEABRA DE MELO lote 42 total R  7 100 00  ANDREI DORNELAS CARVALHO lote 43 total R  7 100 00  LEONIR JOSE DA SILVA lote 44 total R  7 100 00  JORGE GUEDES LIRA JUNIOR lotes 47 e 59 total R  14 500 00  NILBERTO DO N PAIVA lotes 51 e 52 total R  21 600 00  JULIO CESAR G  DE MEDEIROS lote 53 total R  10 500 00  JOSE ROMERO JORGE E BARROS lote 65 total R  200 00  SEVERINO RAMOS R  DA SILVA lotes 68  69  70 e 71 total R  6 000 00    Publique se  Apos  remetam se os autos a Diretoria Administrativa para providencias a seu cargo    Joao Pessoa  26 de Julho de 2018    DESEMBARGADOR JOAS DE BRITO PEREIRA FILHO   PRESIDENTE DO TRIBUNAL DE JUSTICA DA PARAIBA  DESPACHOS DA PRESIDENCIA,1

TIPODEENUNCIADO, DESPACHOS DOS AS  DESEMBARGADORES AS  Dr a   Wolfram da Cunha Ramos,0

TIPODEENUNCIADO, PAUTA DE JULGAMENTO DA SEGUNDA SECAO ESPECIALIZADA CIVEL 12  SESSAO ORDINARIA  DIA  08 AGOSTO 2018   A TER INICIO AS 09 00H,0

TIPODEENUNCIADO, PAUTA DE JULGAMENTO DA PRIMEIRA CAMARA ESPECIALIZADA CIVEL 21  SESSAO ORDINARIA  DIA 07 DE AGOSTO DE 2018  08 30 HORAS AUDITORIO DESEMBARGADOR MARIO MOACYR PORTO PJE RELATORA  EXMA  DESA  MARIA DE FATIMA MORAES BEZERRA CAVALCANTI ,1

TIPODEENUNCIADO, PAUTA DE JULGAMENTO DA SEGUNDA CAMARA ESPECIALIZADA CIVEL 24 ¨ SESSAO ORDINARIA   DIA 07 DE AGOSTO 2018   INICIO AS 8 30H  TERCA FEIRA ,1

TIPODEENUNCIADO, AVISO DE ADIAMENTO QUARTA CAMARA ESPECIALIZADA CIVEL   De ordem do Exmo  Des  Romero Marcelo da Fonseca Oliveira  Presidente da 4  Camara Especializada Civel  avisamos aos senhores advogados  partes e demais pessoas interessadas que  por decisao dos integrantes da Quarta Camara Especializada Civel deste Tribunal  a 23  Sessao Ordinaria  referente a pauta publicada no Diario da Justica dia 13 07 2018  designada inicialmente para o dia 24 07 2018  sera realizada no dia 02 08 2018  quinta feira   as 09 00 horas  e a 24  Sessao Ordinaria  referente a pauta publicada no Diario da Justica dia 23 07 2018  designada inicialmente para o dia 31 07 2018  sera realizada no dia 07 08 2018 terca feira   as 09 00 horas  RESUMO DO AVISO  23  Sessao Ordinaria   sera realizada dia 02 07 18  quinta feira    09 00 horas  24  Sessao Ordinaria   sera realizada dia 07 08 18  terca feira    09 00 horas  Marcos Aurelio Franco Coutinho   Assessor da 4  Camara Especializada Civel  ERRATA   CAMARA ESPECIALIZADA CRIMINAL NA PAUTA DE JULGAMENTO DA 52  SESSAO ORDINARIA  DE 02 DE AGOSTO DE 2018  QUINTA FEIRA  14 00 HORAS  PUBLICADA NO DJE EM 26 07 2018  ONDE SE LE  52  SESSAO ORDINARIA  02 DE JULHO DE 2018  QUINTA FEIRA  09 00 HORAS  LEIA SE  52  SESSAO ORDINARIA  02 DE AGOSTO DE 2018  QUINTA  FEIRA  09 00 HORAS  PAUTA DE JULGAMENTO DA TERCEIRA CAMARA ESPECIALIZADA CIVEL 26  PAUTA ORDINARIA    DIA 07 DE AGOSTO DE 2018   08 30 HORAS PAUTA ORDINARIA FISICA  RELATOR  EXMO  DR  WOLFRAM DA CUNHA RAMOS   Juiz convocado para substituir o EXMO  DES  SAULO HENRIQUES DE SA E BENEVIDES  ,1

